Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Driven Wheel Speed #1 (MPH),Driven Wheel Speed #2 (MPH),Avg Driven Wheel Speed (MPH),Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Percent Slip,Measured AFR #1,Measured AFR #2,Target AFR,Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),
85.172,7360,80.8,151.0,20.2,5,10.10,-22.0,13.30,3.40,20.6,530.0,1,1,1,0,0,1,0,0,77.82,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.70,14.70,12.79,40960,100.0,100.0,100.0,
85.199,7466,80.8,151.0,20.3,0,9.89,-6.0,13.20,3.35,20.8,530.0,1,1,1,0,0,1,0,0,77.27,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,14.70,12.79,40960,100.0,100.0,99.9,
85.230,7641,80.8,151.0,20.3,0,9.49,-34.0,13.20,3.29,20.9,530.0,1,1,1,0,0,1,0,0,77.92,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,14.70,12.79,40960,100.0,100.0,99.9,
85.262,7739,80.8,151.0,20.3,-4,9.45,3.0,13.20,3.12,20.0,530.0,1,1,1,0,0,1,0,0,78.52,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,14.70,12.79,40960,100.0,100.0,99.5,
85.288,7867,80.8,151.0,20.3,0,9.64,16.0,13.20,3.14,20.5,530.0,1,1,1,0,0,1,0,0,77.55,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,14.70,12.79,40960,100.0,100.0,99.9,
85.320,8009,80.8,151.0,20.3,-1,9.55,24.0,13.20,3.07,20.4,530.0,1,1,1,0,0,1,0,0,79.32,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,14.70,12.79,40960,100.0,100.0,98.0,
85.352,8146,80.8,151.0,20.3,0,9.39,16.0,13.20,3.08,20.8,530.0,1,1,1,0,0,1,0,0,79.57,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,14.70,12.79,40960,100.0,100.0,96.7,
85.379,8244,80.8,151.0,20.3,-2,9.02,2.0,13.20,3.08,21.1,530.0,1,1,1,0,0,1,0,0,79.82,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,14.70,12.79,40960,100.0,100.0,93.8,
85.410,8313,80.8,151.0,20.4,0,8.55,-48.0,13.20,3.13,21.7,530.0,1,1,1,0,0,1,0,0,79.92,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,14.70,12.79,40960,100.0,100.0,93.8,
85.438,8367,80.8,151.0,20.4,3,8.68,-27.0,13.20,3.11,21.7,530.0,1,1,1,0,0,1,0,0,79.72,43.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,14.70,12.79,40960,100.0,100.0,92.4,
85.470,8492,80.8,151.0,20.4,5,8.65,-2.0,13.20,2.78,19.6,530.0,1,1,1,0,0,1,0,0,79.80,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,14.70,12.79,40960,100.0,100.0,87.4,
85.502,8587,80.8,151.0,20.4,0,8.68,-19.0,13.20,3.07,21.8,530.0,1,1,1,0,0,1,0,0,80.42,41.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,14.70,12.79,40960,100.0,100.0,91.0,
85.529,8720,80.8,151.0,20.4,0,8.47,4.0,13.20,2.67,19.3,530.0,1,1,1,0,0,1,0,0,81.32,39.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,14.70,13.07,40960,100.0,100.0,85.8,
85.562,8826,80.8,151.0,20.4,-3,8.31,-4.0,13.20,2.65,19.4,530.0,1,1,1,0,0,1,0,0,78.90,40.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,14.70,13.36,40960,100.0,100.0,85.2,
85.590,8921,80.8,151.0,20.4,-6,8.27,-6.0,13.20,2.67,19.8,530.0,1,1,1,0,0,1,0,0,80.84,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,14.70,13.45,40960,100.0,100.0,85.3,
85.623,9034,80.8,151.0,20.4,0,8.03,0.0,13.20,2.37,17.8,530.0,1,1,1,0,0,1,0,0,81.82,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,14.70,14.60,40960,100.0,100.0,78.6,
85.649,9105,80.8,151.0,20.4,3,7.81,-29.0,13.20,2.48,18.8,530.0,1,1,1,0,0,1,0,0,80.09,39.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,14.70,14.32,40960,100.0,100.0,80.8,
85.683,9213,80.8,151.0,20.4,0,7.90,1.0,13.20,2.44,18.7,530.0,1,1,1,0,0,1,0,0,80.67,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.50,14.70,14.70,40960,100.0,100.0,85.2,
85.710,9266,80.8,151.0,20.4,-6,7.64,-35.0,13.20,2.52,19.4,530.0,1,1,1,0,0,1,0,0,80.59,42.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,14.70,14.70,40960,100.0,100.0,84.2,
85.739,9324,80.8,151.0,20.4,0,7.73,-27.0,13.20,2.59,20.1,530.0,1,1,1,0,0,1,0,0,81.77,42.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.70,14.70,14.70,40960,100.0,100.0,86.2,
85.772,9378,80.8,151.0,20.4,-3,7.79,-16.0,13.20,2.60,20.3,530.0,1,1,1,0,0,1,0,0,80.70,41.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,14.70,14.70,40960,100.0,100.0,88.7,
85.800,9416,80.8,151.0,20.4,3,7.42,-45.0,13.20,2.56,20.0,530.0,1,1,1,0,0,1,0,0,81.82,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,14.70,14.70,40960,100.0,100.0,90.8,
85.829,9465,80.8,151.0,20.4,0,7.62,-1.0,13.20,2.40,18.9,530.0,1,1,1,0,0,1,0,0,81.59,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,14.70,14.70,40960,100.0,100.0,95.7,
85.862,9550,80.8,151.0,20.4,0,7.71,-16.0,13.20,2.65,21.1,530.0,1,1,1,0,0,1,0,0,81.82,41.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,14.70,14.70,40960,100.0,100.0,94.3,
85.889,9588,80.8,151.0,20.4,0,7.57,5.0,13.20,2.29,18.3,530.0,1,1,1,0,0,1,0,0,83.75,39.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,14.70,14.70,40960,100.0,100.0,98.2,
85.923,9662,80.8,151.0,20.4,0,7.62,0.0,13.20,2.43,19.6,530.0,1,1,1,0,0,1,0,0,81.90,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,14.70,14.70,40960,100.0,100.0,98.4,
85.950,9677,80.8,151.0,20.4,0,7.58,-7.0,13.20,2.47,19.9,530.0,1,1,1,0,0,1,0,0,81.50,40.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,14.70,14.70,40960,100.0,100.0,98.4,
85.979,9733,80.8,151.0,20.4,0,7.21,-25.0,13.20,2.31,18.7,530.0,1,1,1,0,0,1,0,0,81.63,40.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,14.70,14.70,40960,100.0,100.0,98.7,
86.011,9767,80.8,151.0,20.4,-6,7.37,15.0,13.20,2.42,19.7,530.0,1,1,1,0,0,1,0,0,81.25,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,14.70,14.70,40960,100.0,100.0,98.6,
86.040,9816,80.8,151.0,20.4,0,7.47,6.0,13.20,2.36,19.3,530.0,1,1,1,0,0,1,0,0,82.32,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,14.70,14.70,40960,100.0,100.0,98.7,
86.069,9866,80.8,151.0,20.5,-1,7.38,2.0,13.20,2.40,19.7,530.0,1,1,1,0,0,1,0,0,81.67,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,14.70,14.70,40960,100.0,100.0,98.8,
86.101,9938,80.8,151.0,20.5,2,7.28,14.0,13.20,2.43,20.1,530.0,0,1,1,0,0,1,0,0,81.02,40.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,14.70,14.70,40960,100.0,100.0,99.0,
86.130,9986,80.8,151.0,20.4,0,7.04,-14.0,13.20,2.43,20.2,530.0,0,1,1,0,0,1,0,0,81.77,40.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41,14.70,14.70,40960,100.0,100.0,99.2,
86.159,10060,80.8,151.0,20.4,-3,7.21,14.0,13.20,2.40,20.1,530.0,0,1,1,0,0,1,0,0,81.38,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,14.70,14.70,40960,100.0,100.0,99.4,
86.191,10139,80.8,151.0,20.4,-4,7.12,10.0,13.20,2.37,20.0,530.0,0,1,1,0,0,1,0,0,81.42,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,14.70,14.70,40960,100.0,100.0,99.6,
86.220,10190,80.8,151.0,20.5,2,7.23,43.0,13.20,2.39,20.3,530.0,0,1,1,0,0,1,0,0,83.72,40.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,14.70,14.70,40960,100.0,100.0,99.3,
86.249,10245,80.8,151.0,20.4,0,7.10,13.0,13.20,2.32,19.8,530.0,0,1,1,0,0,1,0,0,82.77,39.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,14.70,14.70,40960,100.0,100.0,99.8,
86.279,10318,80.8,151.0,20.4,-1,6.99,9.0,13.20,2.34,20.1,530.0,0,1,1,0,0,1,0,0,81.47,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,14.70,14.70,40960,100.0,100.0,99.7,
86.313,10402,80.8,151.0,20.5,2,6.76,14.0,13.20,2.40,20.8,530.0,0,1,1,0,0,0,0,0,83.05,39.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,14.70,14.70,40960,100.0,100.0,99.2,
86.341,10462,80.8,151.0,20.5,5,6.99,-3.0,13.20,2.34,20.4,530.0,0,1,1,0,0,0,0,0,82.84,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,14.70,14.70,40960,100.0,100.0,99.6,
86.370,10518,80.8,151.0,20.5,5,6.70,21.0,13.20,2.39,20.9,530.0,0,1,1,0,0,0,0,0,82.22,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,14.70,14.70,40960,100.0,100.0,99.8,
86.399,10546,80.8,151.0,20.5,5,6.97,10.0,13.20,2.35,20.6,530.0,0,1,1,0,0,0,0,0,82.13,39.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,14.70,14.70,40960,100.0,100.0,99.6,
86.433,10593,80.8,151.0,20.5,5,6.84,-11.0,13.20,2.34,20.7,530.0,0,1,1,0,0,0,0,0,82.00,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,14.70,14.70,40960,100.0,100.0,99.4,
86.461,10618,82.4,151.0,20.5,-1,6.69,-17.0,13.20,2.35,20.8,530.0,0,1,1,0,0,0,0,0,81.72,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,14.70,14.70,40960,100.0,100.0,99.6,
86.490,10643,80.8,151.0,20.5,-1,6.51,-11.0,13.20,2.36,20.9,530.0,0,1,1,0,0,0,0,0,83.84,39.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,14.70,14.70,40960,100.0,100.0,100.2,
86.520,10653,82.5,151.0,20.4,0,6.38,-27.0,13.20,2.36,21.0,530.0,0,0,1,0,0,0,0,0,82.92,39.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,14.70,14.70,40960,100.0,100.0,100.2,
86.549,10671,82.4,151.0,20.4,-3,6.43,-13.0,13.20,2.35,20.9,530.0,0,0,1,0,0,0,0,0,84.63,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,14.70,14.70,40960,100.0,100.0,100.4,
86.581,10668,82.5,151.0,20.4,0,6.39,-11.0,13.20,2.36,21.0,530.0,1,0,1,0,0,0,0,0,83.34,40.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,14.70,14.70,40960,100.0,100.0,100.5,
86.610,10673,82.5,151.0,20.4,-3,6.40,-20.0,13.20,2.35,20.9,530.0,1,0,0,0,0,0,0,0,83.84,39.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,14.70,14.70,40960,100.0,100.0,100.3,
86.643,10681,82.5,151.0,20.4,0,6.47,-10.0,13.20,2.35,20.9,530.0,1,0,0,0,0,0,0,0,84.15,40.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50,14.70,14.70,40960,100.0,100.0,100.4,
86.671,10696,82.5,151.0,20.5,-2,6.51,-2.0,13.20,2.35,20.9,530.0,1,0,0,0,0,0,0,0,82.97,39.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57,14.70,14.70,40960,100.0,100.0,100.6,
86.699,10706,82.5,151.0,20.4,3,6.57,-17.0,13.20,2.36,21.0,530.0,1,0,0,0,0,0,0,0,80.72,40.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61,14.70,14.70,40960,100.0,100.0,100.0,
86.733,10719,82.5,151.0,20.4,0,6.78,-9.0,13.20,2.35,21.0,530.0,1,0,0,0,0,0,0,0,82.40,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.70,14.70,40960,100.0,100.0,99.5,
86.761,10701,82.5,151.0,20.4,0,6.91,5.0,13.20,2.35,21.0,530.0,1,0,0,0,0,0,0,0,83.77,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.70,14.70,40960,100.0,100.0,99.6,
86.789,10696,82.5,151.0,20.5,2,6.87,3.0,13.20,2.35,21.0,530.0,1,0,0,0,0,0,0,0,81.05,38.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,14.70,14.70,40960,100.0,100.0,99.6,
86.823,10681,82.5,151.0,20.5,1,6.84,-9.0,13.20,2.35,20.9,530.0,1,1,0,0,0,0,0,0,81.65,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.70,14.70,40960,100.0,100.0,99.4,
86.851,10650,82.5,151.0,20.5,4,6.94,5.0,13.20,2.34,20.8,530.0,1,1,0,0,0,0,0,0,81.57,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,14.70,14.70,40960,100.0,100.0,99.5,
86.880,10610,82.5,151.0,20.5,1,6.91,4.0,13.20,2.35,20.8,530.0,1,1,1,0,0,0,0,0,81.20,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.70,14.70,40960,100.0,100.0,99.6,
86.909,10578,82.5,151.0,20.4,-4,6.85,-15.0,13.20,2.34,20.6,530.0,1,1,1,0,0,0,0,0,83.17,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,14.70,14.70,40960,100.0,100.0,99.3,
86.941,10499,82.5,151.0,20.5,1,6.52,-19.0,13.20,2.37,20.7,530.0,1,1,1,0,0,0,0,0,84.09,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,14.70,14.70,40960,100.0,100.0,99.7,
86.970,10445,82.5,151.0,20.5,0,6.83,4.0,13.20,2.36,20.5,530.0,0,1,1,0,0,0,0,0,82.95,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,14.70,14.70,40960,100.0,100.0,99.5,
86.999,10387,82.5,151.0,20.4,-5,6.63,-7.0,13.20,2.38,20.6,530.0,0,1,1,0,0,0,0,0,81.47,39.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,14.70,14.70,40960,100.0,100.0,99.4,
87.033,10252,82.5,151.0,20.5,1,6.96,7.0,13.20,2.34,20.0,530.0,0,1,1,0,0,0,0,0,81.59,40.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,14.70,14.70,40960,100.0,100.0,99.6,
87.061,10042,82.5,151.0,20.5,0,6.71,-32.0,13.20,2.38,20.0,530.0,1,0,0,0,0,0,0,0,81.00,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.0,0.0,0.4,0.0,0.4,-100.0,12.83,14.70,14.70,40960,100.0,100.0,99.5,
87.090,9738,82.5,151.0,20.5,-2,7.01,5.0,13.20,2.48,20.3,530.0,1,0,0,0,0,0,0,0,80.38,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,0.0,0.0,0.4,0.0,0.4,-100.0,12.80,14.70,14.70,40960,100.0,100.0,98.8,
87.119,9414,82.5,151.0,20.5,-1,7.08,-27.0,13.20,2.34,18.5,530.0,1,1,1,0,0,0,0,0,81.30,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.5,0.5,0.4,0.7,0.7,-20.0,12.76,14.70,14.70,40960,100.0,100.0,97.9,
87.149,8818,82.5,151.0,20.4,0,7.59,3.0,13.20,2.28,17.0,530.0,0,1,1,0,0,0,0,0,79.59,41.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,0.5,0.5,0.4,0.7,0.7,-20.0,12.70,14.70,14.70,40960,100.0,100.0,93.6,
87.181,7891,82.5,151.0,20.4,-1,8.06,12.0,13.20,2.36,16.1,530.0,1,0,0,0,0,0,0,0,76.95,41.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,1.8,1.8,1.7,0.7,1.7,8.0,12.67,14.70,14.70,40960,100.0,100.0,84.3,
87.213,6534,82.5,151.0,20.4,3,8.85,11.0,13.20,3.24,18.4,530.0,1,1,1,0,0,0,0,0,74.17,41.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,16.6,16.6,1.7,2.0,2.0,710.0,12.60,14.70,12.79,40960,100.0,100.0,99.5,
87.239,6262,82.5,151.0,20.4,3,10.07,10.0,13.30,3.68,19.4,530.0,0,1,0,0,0,0,0,0,74.92,42.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,12.8,12.8,1.7,2.0,2.0,523.3,12.69,14.70,12.79,40960,100.0,100.0,99.7,
87.269,6185,82.5,151.0,20.5,3,10.63,23.0,13.20,3.66,19.1,530.0,1,1,1,0,0,0,0,0,72.52,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,7.0,7.0,3.0,3.1,3.1,128.8,13.08,14.70,12.79,40960,100.0,100.0,99.8,
87.299,5511,82.5,151.0,20.9,30,10.91,7.0,13.20,4.16,19.9,530.0,1,1,1,0,0,0,0,0,72.13,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,14.0,14.0,3.8,3.1,3.8,266.0,13.67,14.70,12.79,40960,100.0,100.0,100.1,
87.329,5589,82.5,151.0,25.4,142,11.25,6.0,13.20,4.15,19.0,530.0,0,1,1,0,0,0,0,0,72.59,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,7.9,7.9,3.8,4.1,4.1,93.3,14.19,14.70,12.79,43008,100.0,100.0,100.0,
87.360,5409,82.5,151.0,28.9,127,11.75,14.0,13.20,4.08,18.9,530.0,1,0,1,0,0,0,0,0,71.02,44.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,10.4,10.4,4.6,4.1,4.6,125.0,13.97,14.70,12.79,43008,100.0,100.0,100.0,
87.389,5282,82.5,151.0,31.5,73,12.18,18.0,13.20,4.38,19.3,530.0,1,0,0,0,0,0,0,0,72.63,46.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,12.5,12.5,5.3,4.6,5.3,135.8,13.30,14.70,13.27,43008,100.0,100.0,100.0,
87.419,5559,82.5,151.0,32.1,7,12.28,2.0,13.30,5.22,24.0,530.0,1,1,1,0,0,0,0,0,71.40,45.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,5.9,5.9,5.9,5.5,5.9,0.0,12.79,14.70,12.79,43008,100.0,100.0,100.0,
87.449,5201,82.5,152.6,32.3,0,12.47,8.0,13.30,5.27,23.4,530.0,1,1,1,0,0,0,0,0,70.00,46.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,12.4,12.4,6.5,5.9,6.5,91.5,12.66,14.70,13.14,43008,100.0,100.0,100.0,
87.483,5486,82.5,152.8,33.0,28,12.45,-4.0,13.30,5.50,24.5,530.0,1,1,1,0,0,0,0,0,72.95,45.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,8.8,8.8,7.0,6.5,7.0,25.2,12.94,14.70,13.11,43008,100.0,100.0,100.0,
87.513,5368,82.5,151.2,34.1,58,12.60,10.0,13.30,5.78,26.3,530.0,1,1,1,0,0,0,0,0,70.57,45.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,9.1,9.1,7.6,7.0,7.6,20.7,13.23,14.70,12.79,43008,100.0,100.0,100.0,
87.541,5406,82.5,151.2,39.9,239,12.72,-2.0,13.20,5.46,24.2,530.0,1,0,0,0,0,0,0,0,71.45,46.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16384,0.0,12.2,12.2,7.9,7.4,7.9,54.3,13.22,14.70,13.14,43010,100.0,100.0,100.0,
87.571,5782,82.5,152.6,47.1,230,13.24,18.0,13.20,5.20,24.7,530.0,0,0,0,0,0,0,0,0,73.55,46.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,8.1,8.1,8.3,7.8,8.3,-2.4,12.99,14.70,12.79,43010,100.0,100.0,100.0,
87.599,5807,82.5,152.6,54.9,258,13.69,30.0,13.20,5.09,24.5,530.0,0,1,1,0,0,0,0,0,72.38,48.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16384,0.0,12.7,12.7,8.7,8.7,8.7,45.3,12.72,14.70,12.79,43010,100.0,100.0,100.0,
